item_sku,rec_sku,price
FBST338,FB360C,10.6
FBST338,RTEMPB7,112.5
FBST338,ACT73A,27.5
FBST338,AT4135,74.0
FBST338,OC5A,34.5
FBST338,AT4124,18.25
FBST338,FB305A,7.45
FBST338,YA832A,19.25
GA143C,FB316B,13.3
GA143C,TPMB25EM,51.0
GA143C,EECT400,127.0
GA143C,GLASS30R,18.25
GA143C,TPM16,43.0
GA143C,GA3634A,600.0
GA143C,PGP120,49.0
GA143C,EECT200,82.5
GA143C,EEDM503D,245.5
GA143C,TPMB25,51.0
GA143C,EEDM504F,391.0
GA143C,PGP50,32.0
GA143C,YA4000B,186.5
GA143C,JT13B,34.25
GA143C,JCK8,73.25
GA143C,RULER601,19.35
GA143C,EEPV509,433.0
GA143C,TDG1,10.65
GA143C,ACT83A,40.5
GA143C,GA296B,17.8
GA143C,RULER6,21.9
GA143C,FBST338,43.25
GA143C,JCW62R,352.0
GA143C,RULER602,19.05
GA143C,MTTL300,83.75
GA143C,GLASS50R,23.4
GA143C,CAL6EA,366.0
GA143C,ACT413A,35.0
GA143C,EEPV503,355.0
GA143C,FB361A,3.05
GA143C,FB303B,16.55
GA143C,UTK100,35.5
GA143C,SQUARECOMB12,398.0
GA143C,YA1050B,50.25
GA143C,FB360C,10.6
GA143C,CNT6521,38.25
GA143C,FB302A,20.95
GA143C,RTEMPB7,112.5
GA143C,AT4135,74.0
GA143C,AT4124,18.25
GA143C,FB305A,7.45
GA143C,YA832A,19.25
GA296B,EEDM525F,525.0
GA296B,EECT200,82.5
GA296B,GLASS30R,18.25
GA296B,TPM16,43.0
GA296B,PG160,109.5
GA296B,EEDM504F,391.0
GA296B,EEDM503D,245.5
GA296B,UTK100,35.5
GA296B,TDG1,10.65
GA296B,YA4000B,186.5
GA296B,RULER601,19.35
GA296B,JCK7DBL,86.75
GA296B,PGP120,49.0
GA296B,JT13B,34.25
GA296B,TPMB25,51.0
GA296B,PGP50,32.0
GA296B,ACT83A,40.5
GA296B,YA1050B,50.25
GA296B,JCK8,73.25
GA296B,MTTL300,83.75
GA296B,RULER6,21.9
GA296B,ITHE100,24.5
GA296B,EEPV509,433.0
GA296B,FB361A,3.05
GA296B,FBST338,43.25
GA296B,FB316B,13.3
GA296B,SQUARECOMB12,398.0
GA296B,FB360C,10.6
GA296B,GA143C,10.1
GA296B,CAL6EA,366.0
GA296B,FB303B,16.55
GA296B,EEPV503,355.0
GA296B,ACT73A,27.5
GA296B,RTEMPB7,112.5
GA296B,FB302A,20.95
GA3634A,TPM16,43.0
GA3634A,EECT200,82.5
GA3634A,PGP50,32.0
GA3634A,TDG1,10.65
GA3634A,PGP120,49.0
GA3634A,EEPV500,346.0
GA3634A,GA143C,10.1
GA3634A,FBST338,43.25
GA3634A,RULER6,21.9
GA3634A,FB361A,3.05
GA3634A,RULER601,19.35
GA3634A,ACT83A,40.5
GA3634A,JCW62R,352.0
GA3634A,JCK8,73.25
GA3634A,ACT413A,35.0
GA3634A,ACT73A,27.5
GA3634A,FB303B,16.55
GA3634A,EEDM596FK,855.0
GA3634A,AT4135,74.0
GA3634A,AT4124,18.25
GA3634A,FB307RNB,55.25
GA460B,UTK100,35.5
GA460B,CAL6DA,262.0
GA460B,ECFB200BL,58.8
GA460B,EEDM503D,245.5
GA460B,YA1050B,50.25
GA460B,GLASS30R,18.25
GA460B,TPM16,43.0
GA460B,EECT200,82.5
GA460B,PGP50,32.0
GA460B,JT13B,34.25
GA460B,FBST338,43.25
GA460B,RULER601,19.35
GA460B,EEPV500,346.0
GA460B,TPMB25EM,51.0
GA460B,ACT51234A,462.0
GA460B,FB361A,3.05
GA460B,TDG1,10.65
GA460B,RULER6,21.9
GA460B,ACT83A,40.5
GA460B,PGP120,49.0
GA460B,MTTL300,83.75
GA460B,OC5A,34.5
GLASS30R,EECT400,127.0
GLASS30R,TPMB25,51.0
GLASS30R,EEDM525F,525.0
GLASS30R,UTK100,35.5
GLASS30R,EEDM504F,391.0
GLASS30R,EECT200,82.5
GLASS30R,ECPRB042,71.5
GLASS30R,FB360C,10.6
GLASS30R,TPMB25EM,51.0
GLASS30R,ACT83A,40.5
GLASS30R,TPM16,43.0
GLASS30R,MTTL300,83.75
GLASS30R,PGP120,49.0
GLASS30R,RULER601,19.35
GLASS30R,GA296B,17.8
GLASS30R,TDG1,10.65
GLASS30R,FBST338,43.25
GLASS30R,GA143C,10.1
GLASS30R,JT13B,34.25
GLASS30R,JCK8,73.25
GLASS30R,RULER6,21.9
GLASS30R,EEDM503D,245.5
GLASS30R,PGP50,32.0
GLASS30R,ECFB200BL,58.8
GLASS30R,FB361A,3.05
GLASS30R,RULER602,19.05
GLASS30R,EEPV503,355.0
GLASS30R,ITHE100,24.5
GLASS30R,EEDM596FK,855.0
GLASS30R,EEDMDVA,56.0
GLASS30R,EEPV509,433.0
GLASS30R,YAKS42,236.0
GLASS30R,GA460B,34.75
GLASS30R,EFPHANNIBALB,232.0
GLASS30R,PG160,109.5
GLASS30R,FB302A,20.95
GLASS50R,EEPV509,433.0
GLASS50R,EEPV500,346.0
GLASS50R,FB316B,13.3
GLASS50R,TPMB25,51.0
GLASS50R,JT13B,34.25
GLASS50R,RULER601,19.35
GLASS50R,GA296B,17.8
GLASS50R,FBST338,43.25
GLASS50R,TDG1,10.65
GLASS50R,GA143C,10.1
GLASS50R,PGP50,32.0
GLASS50R,AT4135,74.0
GLASS50R,AT4124,18.25
IM1PT,ECPRB042,71.5
IM1PT,EEDM504F,391.0
IM1PT,TDG1,10.65
IM1PT,GLASS30R,18.25
IM1PT,ECHDD012A,115.0
IM1PT,ECPRA072,113.0
IM1PT,CTLMAG-BOOT,44.0
IM1PT,EECT200,82.5
IM1PT,EECT400,127.0
IM1PT,EEPV500,346.0
ITHE100,EEPV500,346.0
ITHE100,JCK7DBL,86.75
ITHE100,EECT200,82.5
ITHE100,TDG1,10.65
ITHE100,PGP120,49.0
ITHE100,UTK100,35.5
ITHE100,TPM16,43.0
ITHE100,GLASS30R,18.25
ITHE100,EEDM504F,391.0
ITHE100,GA296B,17.8
ITHE100,RULER6,21.9
ITHE100,JCK8,73.25
ITHE100,FB361A,3.05
ITHE100,ECFB200BL,58.8
ITHE100,FBST338,43.25
ITHE100,MTTL300,83.75
ITHE100,RULER602,19.05
ITHE100,JT13B,34.25
ITHE100,PGP50,32.0
ITHE100,ACT83A,40.5
ITHE100,FB360C,10.6
ITHE100,YAKS42,236.0
ITHE100,EEPV503,355.0
ITHE100,YA4000B,186.5
ITHE100,EEDMDVA,56.0
ITHE100,FB302A,20.95
JCK7DBL,EECT400,127.0
JCK7DBL,EEPV500,346.0
JCK7DBL,EEDM525F,525.0
JCK7DBL,JT13B,34.25
JCK7DBL,UTK100,35.5
JCK7DBL,PGP120,49.0
JCK7DBL,TPM16,43.0
JCK7DBL,RULER601,19.35
JCK7DBL,EECT200,82.5
JCK7DBL,GA460B,34.75
JCK7DBL,FB361A,3.05
JCK7DBL,YA4000B,186.5
JCK7DBL,GA296B,17.8
JCK7DBL,RULER6,21.9
JCK7DBL,MTTL300,83.75
JCK7DBL,YA1050B,50.25
JCK7DBL,PGP50,32.0
JCK7DBL,ITHE100,24.5
JCK7DBL,FB316B,13.3
JCK7DBL,FB360C,10.6
JCK7DBL,ACT73A,27.5
JCK7DBL,FB303B,16.55
JCK7DBL,OC5A,34.5
JCK8,ECPRB042,71.5
JCK8,FB316B,13.3
JCK8,ECFB200BL,58.8
JCK8,EECT200,82.5
JCK8,TPM16,43.0
JCK8,GLASS30R,18.25
JCK8,YA4000B,186.5
JCK8,EEDM503D,245.5
JCK8,TDG1,10.65
JCK8,ITHE100,24.5
JCK8,PGP50,32.0
JCK8,ACT83A,40.5
JCK8,RULER601,19.35
JCK8,FBST338,43.25
JCK8,EEDM504F,391.0
JCK8,JT13B,34.25
JCK8,FB361A,3.05
JCK8,PGP120,49.0
JCK8,GA143C,10.1
JCK8,GA296B,17.8
JCK8,YA1050B,50.25
JCK8,RULER6,21.9
JCK8,UTK100,35.5
JCK8,ACT73A,27.5
JCK8,MTTL300,83.75
JCK8,FB303B,16.55
JCK8,FB360C,10.6
JCK8,ACT413A,35.0
JCK8,JT17A,29.0
JCK8,FB305A,7.45
JCK8,YA832A,19.25
JCW62R,JT13B,34.25
JCW62R,PGP120,49.0
JCW62R,GA3634A,600.0
JCW62R,TPM16,43.0
JCW62R,YA4000B,186.5
JCW62R,UTK100,35.5
JCW62R,TDG1,10.65
JCW62R,FB361A,3.05
JCW62R,TPMB25,51.0
JCW62R,RULER601,19.35
JCW62R,FBST338,43.25
JCW62R,GA143C,10.1
JCW62R,ACT83A,40.5
JCW62R,ACT413A,35.0
JCW62R,FB303B,16.55
JT13B,EEDM525F,525.0
JT13B,EECT200,82.5
JT13B,TPM16,43.0
JT13B,ECF35,47.75
JT13B,EEDM504F,391.0
JT13B,GLASS30R,18.25
JT13B,TDG1,10.65
JT13B,UTK100,35.5
JT13B,PGP50,32.0
JT13B,TPMB25,51.0
JT13B,ECFB200BL,58.8
JT13B,PGP120,49.0
JT13B,JCK7DBL,86.75
JT13B,RULER601,19.35
JT13B,YA4000B,186.5
JT13B,GA296B,17.8
JT13B,GA143C,10.1
JT13B,CAL6DA,262.0
JT13B,FB361A,3.05
JT13B,FBST338,43.25
JT13B,EEDM503D,245.5
JT13B,RULER602,19.05
JT13B,EECT400,127.0
JT13B,JCK8,73.25
JT13B,EEPV509,433.0
JT13B,ACT83A,40.5
JT13B,MTTL300,83.75
JT13B,FB316B,13.3
JT13B,GA460B,34.75
JT13B,ACT73A,27.5
JT13B,CNT6521,38.25
JT13B,EEDM596FK,855.0
JT13B,YAKS42,236.0
JT13B,ITHE100,24.5
JT13B,EEPV503,355.0
JT13B,EFPHANNIBALB,232.0
JT13B,FB303B,16.55
JT13B,EEDMDVA,56.0
JT13B,SQUARECOMB12,398.0
JT13B,PG160,109.5
JT13B,FB360C,10.6
JT13B,FB302A,20.95
JT17A,GLASS30R,18.25
JT17A,UTK100,35.5
JT17A,TPM16,43.0
JT17A,EEDM504F,391.0
JT17A,GA296B,17.8
JT17A,PGP50,32.0
JT17A,JCK8,73.25
JT17A,EECT200,82.5
JT17A,TDG1,10.65
JT17A,GA143C,10.1
JT17A,RULER6,21.9
LBUK1,ECHDD012A,115.0
LBUK1,ECPRA072,113.0
LBUK1,CTLMAG-BOOT,44.0
LBUK1,EECT200,82.5
LBUK1,EECT400,127.0
LBUK1,ECFB200BL,58.8
LBUK1,TPM16,43.0
LBUK1,RULER6,21.9
LBUK1,SQUARECOMB12,398.0
LBUK1,CNT6521,38.25
MRB5B,TPM16,43.0
MRB5B,RULER602,19.05
MRB5B,TDG1,10.65
MRB5B,FB361A,3.05
MRB5B,TPMB25,51.0
MRB5B,RULER601,19.35
MRB5B,FBST338,43.25
MRB5B,GA143C,10.1
MRB5B,GLASS50R,23.4
MRB5B,AT4135,74.0
MRB5B,AT4124,18.25
MTTL300,JCK7DBL,86.75
MTTL300,TPM16,43.0
MTTL300,UTK100,35.5
MTTL300,EEDM504F,391.0
MTTL300,EEDM525F,525.0
MTTL300,RULER601,19.35
MTTL300,EECT200,82.5
MTTL300,JT13B,34.25
MTTL300,PGP50,32.0
MTTL300,GLASS30R,18.25
MTTL300,PGP120,49.0
MTTL300,TPMB25EM,51.0
MTTL300,ACT83A,40.5
MTTL300,TDG1,10.65
MTTL300,ECPRB042,71.5
MTTL300,RULER6,21.9
MTTL300,FBST338,43.25
MTTL300,GA296B,17.8
MTTL300,YA1050B,50.25
MTTL300,GA143C,10.1
MTTL300,FB360C,10.6
MTTL300,EEPV509,433.0
MTTL300,GA460B,34.75
MTTL300,ITHE100,24.5
MTTL300,FB361A,3.05
MTTL300,CAL6EA,366.0
MTTL300,RTEMPB7,112.5
MTTL800,ECPRB042,71.5
MTTL800,EEDM504F,391.0
MTTL800,TDG1,10.65
MTTL800,GLASS30R,18.25
MTTL800,ECHDD012A,115.0
MTTL800,ECPRA072,113.0
MTTL800,CTLMAG-BOOT,44.0
MTTL800,EECT200,82.5
MTTL800,EECT400,127.0
MTTL800,EEPV500,346.0
OC5A,EECT400,127.0
OC5A,TPMB25,51.0
OC5A,UTK100,35.5
OC5A,JT13B,34.25
OC5A,EECT200,82.5
OC5A,TDG1,10.65
OC5A,JCK7DBL,86.75
OC5A,PGP50,32.0
OC5A,YA1050B,50.25
OC5A,RULER601,19.35
OC5A,FBST338,43.25
OC5A,EEPV500,346.0
OC5A,GA460B,34.75
PG160,RULER601,19.35
PG160,ECFB200BL,58.8
PG160,TPM16,43.0
PG160,RULER6,21.9
PG160,JT13B,34.25
PG160,GLASS30R,18.25
PG160,GA296B,17.8
PG160,SQUARECOMB12,398.0
PG160,EEDM596FK,855.0
PG160,CNT6521,38.25
PG160,RULER602,19.05
PG160,LBUK1,59.25
PG160,EFPHANNIBALB,232.0
PG160,FB302A,20.95
PGP120,EEDM504F,391.0
PGP120,JCK7DBL,86.75
PGP120,TDG1,10.65
PGP120,TPMB25,51.0
PGP120,EECT400,127.0
PGP120,YA4000B,186.5
PGP120,GLASS30R,18.25
PGP120,EECT200,82.5
PGP120,ECFB200BL,58.8
PGP120,TPM16,43.0
PGP120,FBST338,43.25
PGP120,JT13B,34.25
PGP120,UTK100,35.5
PGP120,EEDM503D,245.5
PGP120,RULER6,21.9
PGP120,RULER601,19.35
PGP120,ACT83A,40.5
PGP120,RULER600,55.25
PGP120,MTTL300,83.75
PGP120,FB361A,3.05
PGP120,GA296B,17.8
PGP120,YA1050B,50.25
PGP120,FB360C,10.6
PGP120,GA143C,10.1
PGP120,JCK8,73.25
PGP120,GA460B,34.75
PGP120,ITHE100,24.5
PGP120,ACT73A,27.5
PGP120,FB303B,16.55
PGP120,ACT413A,35.0
PGP50,JCK7DBL,86.75
PGP50,CAL6DA,262.0
PGP50,ACT83A,40.5
PGP50,EEDM503D,245.5
PGP50,TPM16,43.0
PGP50,UTK100,35.5
PGP50,BB9008,152.0
PGP50,TDG1,10.65
PGP50,GLASS30R,18.25
PGP50,RULER601,19.35
PGP50,EEPV509,433.0
PGP50,EEDM504F,391.0
PGP50,EECT400,127.0
PGP50,YA1050B,50.25
PGP50,EECT200,82.5
PGP50,ECFB200BL,58.8
PGP50,JCK8,73.25
PGP50,FB361A,3.05
PGP50,JT13B,34.25
PGP50,GA143C,10.1
PGP50,GA296B,17.8
PGP50,EEPV500,346.0
PGP50,FBST338,43.25
PGP50,MTTL300,83.75
PGP50,FB316B,13.3
PGP50,RULER6,21.9
PGP50,RULER602,19.05
PGP50,FB360C,10.6
PGP50,YAKS42,236.0
PGP50,EEPV503,355.0
PGP50,GA460B,34.75
PGP50,YA4000B,186.5
PGP50,EEDMDVA,56.0
PGP50,ITHE100,24.5
PGP50,GA3634A,600.0
PGP50,AT4135,74.0
PGP50,OC5A,34.5
PGP50,JT17A,29.0
PGP50,FB302A,20.95
RTEMP8,EEDM504F,391.0
RTEMP8,TDG1,10.65
RTEMP8,GLASS30R,18.25
RTEMP8,ECHDD012A,115.0
RTEMP8,ECPRA072,113.0
RTEMP8,CTLMAG-BOOT,44.0
RTEMP8,EECT200,82.5
RTEMP8,EECT400,127.0
RTEMP8,EEPV500,346.0
RTEMP8,EEPV509,433.0
RTEMPB7,EECT400,127.0
RTEMPB7,EEPV500,346.0
RTEMPB7,TPM16,43.0
RTEMPB7,EEPV509,433.0
RTEMPB7,MTTL300,83.75
RTEMPB7,CAL6EA,366.0
RTEMPB7,FBST338,43.25
RTEMPB7,GA296B,17.8
RTEMPB7,GA143C,10.1
RTEMPB7,FB361A,3.05
RULER6,JCK7DBL,86.75
RULER6,TPMB25,51.0
RULER6,EEDM504F,391.0
RULER6,ECFB200BL,58.8
RULER6,TPMB25EM,51.0
RULER6,EEDM525F,525.0
RULER6,EECT200,82.5
RULER6,TPM16,43.0
RULER6,EEDM503D,245.5
RULER6,PGP50,32.0
RULER6,GA296B,17.8
RULER6,JT13B,34.25
RULER6,JCK8,73.25
RULER6,UTK100,35.5
RULER6,GLASS30R,18.25
RULER6,ACT83A,40.5
RULER6,PGP120,49.0
RULER6,ECPRB042,71.5
RULER6,FBST338,43.25
RULER6,GA143C,10.1
RULER6,TPGDL2000,261.0
RULER6,FB360C,10.6
RULER6,MTTL300,83.75
RULER6,TDG1,10.65
RULER6,RULER602,19.05
RULER6,GA3634A,600.0
RULER6,CNT6521,38.25
RULER6,ITHE100,24.5
RULER6,SQUARECOMB12,398.0
RULER6,GA460B,34.75
RULER6,EEDM596FK,855.0
RULER6,LBUK1,59.25
RULER6,AT4135,74.0
RULER6,FB307RNB,55.25
RULER6,AT4124,18.25
RULER600,CTLMAG-BOOT,44.0
RULER600,EECT200,82.5
RULER600,EECT400,127.0
RULER600,JT13B,34.25
RULER600,EEDM504F,391.0
RULER600,TDG1,10.65
RULER600,UTK100,35.5
RULER600,TPM16,43.0
RULER600,PGP120,49.0
RULER600,MTTL300,83.75
RULER601,EEDM525F,525.0
RULER601,GLASS30R,18.25
RULER601,TPM16,43.0
RULER601,PG160,109.5
RULER601,PGP50,32.0
RULER601,EEDM504F,391.0
RULER601,JCW62R,352.0
RULER601,EECT200,82.5
RULER601,TPMB25,51.0
RULER601,PGP120,49.0
RULER601,TDG1,10.65
RULER601,EEPV500,346.0
RULER601,JT13B,34.25
RULER601,FB361A,3.05
RULER601,GLASS50R,23.4
RULER601,JCK8,73.25
RULER601,GA143C,10.1
RULER601,YA4000B,186.5
RULER601,JCK7DBL,86.75
RULER601,CAL6DA,262.0
RULER601,ACT83A,40.5
RULER601,UTK100,35.5
RULER601,GA296B,17.8
RULER601,EECT424HD,182.5
RULER601,EECT900,484.0
RULER601,YA1050B,50.25
RULER601,FBST338,43.25
RULER601,FB316B,13.3
RULER601,TPMB25EM,51.0
RULER601,ECF35,47.75
RULER601,ECPRB042,71.5
RULER601,EEPV509,433.0
RULER601,EEPV503,355.0
RULER601,ACT73A,27.5
RULER601,FB303B,16.55
RULER601,MTTL300,83.75
RULER601,ACT413A,35.0
RULER601,AT4101,51.25
RULER601,CNT6521,38.25
RULER601,SQUARECOMB12,398.0
RULER601,GA460B,34.75
RULER601,FB360C,10.6
RULER601,FB302A,20.95
RULER601,AT4135,74.0
RULER601,AT4124,18.25
RULER601,OC5A,34.5
RULER602,TPMB25,51.0
RULER602,ECF35,47.75
RULER602,TPM16,43.0
RULER602,UTK100,35.5
RULER602,TDG1,10.65
RULER602,GA296B,17.8
RULER602,EEDM504F,391.0
RULER602,GLASS30R,18.25
RULER602,ECFB200BL,58.8
RULER602,EECT200,82.5
RULER602,FBST338,43.25
RULER602,JT13B,34.25
RULER602,SQUARECOMB12,398.0
RULER602,CNT6521,38.25
RULER602,GA143C,10.1
RULER602,RULER6,21.9
RULER602,PGP50,32.0
RULER602,EEDM596FK,855.0
RULER602,FB361A,3.05
RULER602,EEPV503,355.0
RULER602,FB316B,13.3
RULER602,YAKS42,236.0
RULER602,EEDMDVA,56.0
RULER602,ITHE100,24.5
RULER602,EFPHANNIBALB,232.0
RULER602,OC5A,34.5
RULER602,PG160,109.5
RULER602,MRB5B,27.75
RULER602,FB302A,20.95
SQUARECOMB12,EECT200,82.5
SQUARECOMB12,ECFB200BL,58.8
SQUARECOMB12,TPMB25,51.0
SQUARECOMB12,CAL6DA,262.0
SQUARECOMB12,JT13B,34.25
SQUARECOMB12,RULER601,19.35
SQUARECOMB12,TPM16,43.0
SQUARECOMB12,RULER6,21.9
SQUARECOMB12,GA143C,10.1
SQUARECOMB12,RULER602,19.05
SQUARECOMB12,FBST338,43.25
SQUARECOMB12,GA296B,17.8
SQUARECOMB12,FB302A,20.95
SQUARECOMB12,CNT6521,38.25
SQUARECOMB12,LBUK1,59.25
SQUARECOMB12,FB360C,10.6
SVTS264,ECPRB042,71.5
SVTS264,EEDM504F,391.0
SVTS264,TDG1,10.65
SVTS264,GLASS30R,18.25
SVTS264,ECHDD012A,115.0
SVTS264,ECPRA072,113.0
SVTS264,CTLMAG-BOOT,44.0
SVTS264,EECT200,82.5
SVTS264,EECT400,127.0
SVTS264,EEPV500,346.0
SVTS272A,ECPRB042,71.5
SVTS272A,EEDM504F,391.0
SVTS272A,TDG1,10.65
SVTS272A,GLASS30R,18.25
SVTS272A,ECHDD012A,115.0
SVTS272A,ECPRA072,113.0
SVTS272A,CTLMAG-BOOT,44.0
SVTS272A,EECT200,82.5
SVTS272A,EECT400,127.0
SVTS272A,EEPV500,346.0
SVTSRAD272U,ECPRB042,71.5
SVTSRAD272U,EEDM504F,391.0
SVTSRAD272U,TDG1,10.65
SVTSRAD272U,GLASS30R,18.25
SVTSRAD272U,ECHDD012A,115.0
SVTSRAD272U,ECPRA072,113.0
SVTSRAD272U,CTLMAG-BOOT,44.0
SVTSRAD272U,EECT200,82.5
SVTSRAD272U,EECT400,127.0
SVTSRAD272U,EEPV500,346.0
TDG1,EEDM504F,391.0
TDG1,ECFB200BL,58.8
TDG1,TPGDL2000,261.0
TDG1,TPM16,43.0
TDG1,ITHE100,24.5
TDG1,GA3634A,600.0
TDG1,GLASS30R,18.25
TDG1,PGP120,49.0
TDG1,TPMB25EM,51.0
TDG1,CAL6DA,262.0
TDG1,EEDM503D,245.5
TDG1,PGP50,32.0
TDG1,TPMB25,51.0
TDG1,EECT200,82.5
TDG1,EEDM525F,525.0
TDG1,ECPRB042,71.5
TDG1,GA460B,34.75
TDG1,JT13B,34.25
TDG1,MTTL300,83.75
TDG1,GA296B,17.8
TDG1,FB361A,3.05
TDG1,EECT400,127.0
TDG1,UTK100,35.5
TDG1,FB316B,13.3
TDG1,RULER602,19.05
TDG1,RULER600,55.25
TDG1,FBST338,43.25
TDG1,ACT83A,40.5
TDG1,RULER601,19.35
TDG1,YA1050B,50.25
TDG1,ACT51234A,462.0
TDG1,JCK8,73.25
TDG1,RULER6,21.9
TDG1,EEPV503,355.0
TDG1,GLASS50R,23.4
TDG1,GA143C,10.1
TDG1,JCW62R,352.0
TDG1,EEPV509,433.0
TDG1,ACT413A,35.0
TDG1,FB303B,16.55
TDG1,OC5A,34.5
TDG1,MRB5B,27.75
TDG1,AT4135,74.0
TDG1,AT4124,18.25
TPGDL2000,EECT200,82.5
TPGDL2000,EECT400,127.0
TPGDL2000,FBST338,43.25
TPGDL2000,TPMB25,51.0
TPGDL2000,GLASS30R,18.25
TPGDL2000,RULER6,21.9
TPGDL2000,MTTL300,83.75
TPGDL2000,ECPRB042,71.5
TPGDL2000,TDG1,10.65
TPGDL2000,ACT83A,40.5
TPGIF1600A,ECPRB042,71.5
TPGIF1600A,EEDM504F,391.0
TPGIF1600A,TDG1,10.65
TPGIF1600A,GLASS30R,18.25
TPGIF1600A,EEPV500,346.0
TPGIF1600A,ECHDD012A,115.0
TPGIF1600A,ECPRA072,113.0
TPGIF1600A,CTLMAG-BOOT,44.0
TPGIF1600A,EECT400,127.0
TPGIF1600A,EECT200,82.5
TPM16,EEDM525F,525.0
TPM16,UTK100,35.5
TPM16,EEDM503D,245.5
TPM16,ECPRB042,71.5
TPM16,JCK7DBL,86.75
TPM16,EECT200,82.5
TPM16,YA4000B,186.5
TPM16,CAL6DA,262.0
TPM16,RULER601,19.35
TPM16,TDG1,10.65
TPM16,GLASS30R,18.25
TPM16,JT13B,34.25
TPM16,PGP120,49.0
TPM16,AT4135,74.0
TPM16,EEDM504F,391.0
TPM16,ECFB200BL,58.8
TPM16,RULER6,21.9
TPM16,FBST338,43.25
TPM16,JCK8,73.25
TPM16,PGP50,32.0
TPM16,FB361A,3.05
TPM16,GA296B,17.8
TPM16,EECT400,127.0
TPM16,ACT73A,27.5
TPM16,RULER602,19.05
TPM16,YAKS42,236.0
TPM16,GA460B,34.75
TPM16,FB316B,13.3
TPM16,MTTL300,83.75
TPM16,GA143C,10.1
TPM16,FB360C,10.6
TPM16,FB303B,16.55
TPM16,ACT413A,35.0
TPM16,JCW62R,352.0
TPM16,EEPV503,355.0
TPM16,EEDMDVA,56.0
TPM16,SQUARECOMB12,398.0
TPM16,ITHE100,24.5
TPM16,YA1050B,50.25
TPM16,ACT83A,40.5
TPM16,CNT6521,38.25
TPM16,EEPV509,433.0
TPM16,GA3634A,600.0
TPM16,CAL6EA,366.0
TPM16,LBUK1,59.25
TPM16,RTEMPB7,112.5
TPM16,OC5A,34.5
TPM16,MRB5B,27.75
TPM16,FB302A,20.95
TPMB25,ECFB200BL,58.8
TPMB25,GLASS30R,18.25
TPMB25,EECT400,127.0
TPMB25,ECF35,47.75
TPMB25,EEPV509,433.0
TPMB25,ECPRB042,71.5
TPMB25,EECT200,82.5
TPMB25,ACT83A,40.5
TPMB25,PGP120,49.0
TPMB25,FB361A,3.05
TPMB25,UTK100,35.5
TPMB25,PGP50,32.0
TPMB25,TDG1,10.65
TPMB25,JCK8,73.25
TPMB25,EEPV500,346.0
TPMB25,GA296B,17.8
TPMB25,GLASS50R,23.4
TPMB25,TPGDL2000,261.0
TPMB25,YA4000B,186.5
TPMB25,JT13B,34.25
TPMB25,GA143C,10.1
TPMB25,FBST338,43.25
TPMB25,RULER6,21.9
TPMB25,RULER601,19.35
TPMB25,SQUARECOMB12,398.0
TPMB25,FB360C,10.6
TPMB25,CNT6521,38.25
TPMB25,EECT900,484.0
TPMB25,EECT424HD,182.5
TPMB25,AT4101,51.25
TPMB25,OC5A,34.5
TPMB25,AT4135,74.0
TPMB25,AT4124,18.25
TPMB25,FB302A,20.95
TPMB25EM,FB303B,16.55
TPMB25EM,CAL6DA,262.0
TPMB25EM,EEDM525F,525.0
TPMB25EM,JCK8,73.25
TPMB25EM,GA143C,10.1
TPMB25EM,GA296B,17.8
TPMB25EM,FBST338,43.25
TPMB25EM,ECPRB042,71.5
TPMB25EM,EECT200,82.5
TPMB25EM,TDG1,10.65
TPMB25EM,ACT83A,40.5
TPMB25EM,GLASS30R,18.25
TPMB25EM,ACT51234A,462.0
TPMB25EM,UTK100,35.5
TPMB25EM,MTTL300,83.75
TPMB25EM,YA1050B,50.25
TPMB25EM,RULER601,19.35
TPMB25EM,RULER6,21.9
TPMB25EM,FB361A,3.05
TPMB25EM,GA460B,34.75
TPMB25EM,MRB5B,27.75
UTK100,EEDM504F,391.0
UTK100,JCK7DBL,86.75
UTK100,GLASS30R,18.25
UTK100,ACT1290A,23.0
UTK100,TPM16,43.0
UTK100,EECT200,82.5
UTK100,YA4000B,186.5
UTK100,ECPRB042,71.5
UTK100,TPMB25EM,51.0
UTK100,PGP120,49.0
UTK100,ACT83A,40.5
UTK100,RULER601,19.35
UTK100,TDG1,10.65
UTK100,TPMB25,51.0
UTK100,PGP50,32.0
UTK100,FB361A,3.05
UTK100,GA296B,17.8
UTK100,JCK8,73.25
UTK100,JT13B,34.25
UTK100,GA143C,10.1
UTK100,YA1050B,50.25
UTK100,FBST338,43.25
UTK100,RULER6,21.9
UTK100,MTTL300,83.75
UTK100,GA460B,34.75
UTK100,FB360C,10.6
UTK100,ITHE100,24.5
UTK100,OC5A,34.5
UTK100,FB305A,7.45
UTK100,YA832A,19.25
YA105013,ECPRB042,71.5
YA105013,EEDM504F,391.0
YA105013,TDG1,10.65
YA105013,GLASS30R,18.25
YA105013,ECHDD012A,115.0
YA105013,ECPRA072,113.0
YA105013,CTLMAG-BOOT,44.0
YA105013,EECT200,82.5
YA105013,EECT400,127.0
YA105013,EEPV500,346.0
YA1050B,EECT400,127.0
YA1050B,JCK7DBL,86.75
YA1050B,ACT1290A,23.0
YA1050B,EECT200,82.5
YA1050B,PGP50,32.0
YA1050B,TPMB25EM,51.0
YA1050B,ECPRB042,71.5
YA1050B,RULER601,19.35
YA1050B,ACT83A,40.5
YA1050B,PGP120,49.0
YA1050B,FBST338,43.25
YA1050B,TDG1,10.65
